,,Q1-2004,Q2-2004,Q3-2004,Q4-2004,Q1-2005,Q2-2005,Q3-2005,Q4-2005,Q1-2006,Q2-2006,Q3-2006,Q4-2006,Q1-2007,Q2-2007,Q3-2007,Q4-2007,Q1-2008,Q2-2008,Q3-2008,Q4-2008,Q1-2009,Q2-2009,Q3-2009,Q4-2009,Q1-2010,Q2-2010,Q3-2010,Q4-2010,Q1-2011,Q2-2011,Q3-2011,Q4-2011,Q1-2012,Q2-2012,Q3-2012,Q4-2012,Q1-2013,Q2-2013,Q3-2013,Q4-2013,Q1-2014,Q2-2014,Q3-2014,Q4-2014,Q1-2015,Q2-2015,Q3-2015,Q4-2015,Q1-2016,Q2-2016,Q3-2016,Q4-2016,Q1-2017,Q2-2017,Q3-2017,Q4-2017,Q1-2018,Q2-2018,Q3-2018,Q4-2018,Q1-2019,Q2-2019,Q3-2019,Q4-2019,Q1-2020,Q2-2020,Q3-2020,Q4-2020,Q1-2021,Q2-2021,Q3-2021,Q4-2021,Q1-2022,Q2-2022,Q3-2022,Q4-2022,Q1-2023,Q2-2023,Q3-2023,Q4-2023,Q1-2024,Q2-2024
South Africa,Exchange_rate_JPY,0.009587728,0.009226795,0.009009009,0.009604303,0.009315324,0.009057971,0.008837826,0.008476731,0.008517888,0.008699435,0.008488964,0.008406894,0.008499788,0.008114907,0.008691873,0.00877193,0.00999001,0.009398496,0.009587728,0.011019284,0.01019368,0.010422095,0.011139579,0.010862481,0.010723861,0.011286682,0.011990408,0.012277471,0.012029352,0.012388503,0.013049719,0.012866701,0.012172855,0.01261034,0.012891582,0.011554015,0.010621349,0.010189525,0.010230179,0.009496676,0.009722897,0.009871668,0.009143275,0.008289125,0.008325701,0.008166599,0.008336807,0.008298755,0.008878629,0.009718173,0.009893154,0.008561644,0.008924587,0.008933357,0.008876265,0.008857396,0.009417083,0.009053871,0.008812902,0.009022828,0.009015507,0.009286776,0.009263548,0.009164223,0.009199632,0.009283327,0.009452689,0.009649715,0.009033424,0.009049774,0.008935752,0.008755801,0.008169935,0.007319037,0.00690894,0.007538636,0.007491759,0.006902264,0.006691649,1.006691649,2.006691649,3.006691649
South Africa,Delta_Interest_US,6.71846153846154,6.8328,5.8604,5.51416666666667,4.91625,3.9676,3.4780000000000006,3.0396000000000005,2.2371999999999996,2.3232,2.5103999999999997,3.1426086956521697,3.03153846153846,3.766400000000001,4.05291666666667,5.7152173913043,6.2425,9.1395833333333,9.1388,9.7991666666667,8.45538461538462,7.0764,6.7791999999999994,6.95125,6.842307692307691,6.3416,5.9024,5.396249999999999,5.32846153846154,5.364800000000001,5.42,5.3816666666666695,5.46384615384615,5.4384615384615405,4.78041666666667,4.82565217391304,4.90541666666667,4.9712499999999995,4.96875,5.04826086956522,5.6564,5.70291666666667,5.9096,5.9516,5.68615384615385,5.6428,6.10875,6.61625,6.70083333333333,6.8256,6.902307692307691,7.209583333333329,6.58,6.44227272727273,5.947272727272731,6.385789473684209,5.6525,5.344285714285711,5.23421052631579,5.30388888888889,4.642999999999999,4.686315789473681,4.4575,5.2966666666666695,4.5404,4.051200000000001,3.3564000000000003,3.67041666666667,3.7256,3.6876190476190502,3.73619047619048,3.7909523809523797,4.14181818181818,4.7952380952380995,4.09772727272727,3.5252631578947398,2.44227272727273,3.4057142857142892,2.9945000000000004,3.1172222222222192,3.1157894736842096,3.1157894736842096
South Africa,Delta_Interest_EU,4.71846153846154,4.8328,4.1204,4.27416666666667,4.19625,3.7576,3.7380000000000004,3.5696000000000003,3.0271999999999997,3.3632,3.7504,3.8926086956521697,3.53153846153846,4.016400000000001,4.31291666666667,5.4752173913043,5.182499999999999,6.4195833333333,5.8988,7.769166666666701,6.1053846153846205,5.4764,5.1892,5.32125,5.202307692307691,4.7916,4.3324,3.8362499999999997,3.74846153846154,3.4648000000000003,3.24,3.7016666666666698,3.7938461538461503,3.82846153846154,3.4404166666666702,3.4856521739130404,3.5454166666666698,4.12125,4.05875,4.38826086956522,4.9764,5.39291666666667,5.6996,5.7416,5.496153846153851,5.4628000000000005,5.93875,6.43625,6.79083333333333,6.9456,7.04230769230769,7.35958333333333,6.98,7.09227272727273,6.84727272727273,7.285789473684209,6.8125,6.78428571428571,6.89421052631579,7.24388888888889,6.792999999999999,6.856315789473681,6.6075,6.87666666666667,5.8404,3.8512000000000004,3.1964,3.51041666666667,3.5656,3.50761904761905,3.58619047619048,3.62095238095238,3.97181818181818,4.8752380952381,4.27772727272727,3.85526315789474,3.3422727272727304,4.485714285714289,4.0745000000000005,3.6972222222222193,3.6957894736842096,3.6957894736842096
South Africa,Delta_Interest_JPY,7.61846153846154,7.7328,7.0204,7.17416666666667,7.09625,6.6576,6.638000000000001,6.719600000000001,6.4272,7.0132,7.3504,7.992608695652169,7.53153846153846,8.2664,8.56291666666667,9.7252173913043,9.4325,10.6695833333333,10.3988,10.4691666666667,8.30538461538462,6.9264,6.6392,6.77125,6.652307692307692,6.2416,5.7824,5.28625,5.19846153846154,5.1648000000000005,5.19,5.15166666666667,5.2438461538461505,5.27846153846154,4.64041666666667,4.685652173913041,4.74541666666667,4.82125,4.75875,4.83826086956522,5.4264,5.4929166666666704,5.6996,5.7416,5.496153846153851,5.4628000000000005,5.93875,6.43625,6.74083333333333,6.8956,6.992307692307691,7.30958333333333,6.930000000000001,7.042272727272731,6.7972727272727305,7.235789473684209,6.7625,6.73428571428571,6.84421052631579,7.19388888888889,6.742999999999999,6.806315789473681,6.5575,6.82666666666667,5.7904,3.8012000000000006,3.1464000000000003,3.4604166666666702,3.5156,3.4576190476190503,3.5361904761904803,3.57095238095238,3.92181818181818,4.8252380952381,5.47772727272727,6.30526315789474,6.792272727272731,8.185714285714289,8.0245,8.147222222222219,8.145789473684209,8.145789473684209
South Africa,JPY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
South Africa,FFR,1.0,1.0,1.26,1.76,2.28,2.79,3.26,3.78,4.29,4.79,5.24,5.25,5.25,5.25,5.26,4.76,3.94,2.28,2.01,0.97,0.15,0.15,0.16,0.12,0.11,0.2,0.18,0.19,0.17,0.1,0.07,0.07,0.08,0.14,0.16,0.16,0.14,0.15,0.09,0.09,0.07,0.09,0.09,0.09,0.11,0.12,0.13,0.12,0.34,0.37,0.39,0.4,0.65,0.9,1.15,1.15,1.41,1.69,1.91,2.19,2.4,2.42,2.4,1.83,1.55,0.05,0.09,0.09,0.09,0.07,0.1,0.08,0.08,0.33,1.68,3.08,4.65,5.08,5.33,5.33,5.33,5.33
South Africa,ECB,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.25,3.5,3.75,4.0,4.5,4.75,5.0,5.0,5.0,5.0,5.0,5.25,3.0,2.5,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.0,2.25,1.75,1.75,1.75,1.5,1.5,1.5,1.0,1.0,0.75,0.75,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.5,2.75,3.75,4.0,4.25,4.75,4.75,4.75
South Africa,VIX,14.44,16.3,14.91,12.97,12.04,12.36,13.15,11.24,11.54,14.52,11.96,11.66,15.82,12.78,22.78,23.61,26.28,19.83,21.99,68.51,52.65,30.04,29.15,21.92,19.26,35.54,23.89,21.36,21.01,18.3,31.82,27.41,17.26,26.66,17.98,16.64,15.36,16.28,16.61,14.23,16.0,11.58,12.25,14.29,13.04,13.97,31.4,14.67,17.7,14.2,13.48,14.07,12.54,9.89,10.13,11.43,22.47,13.46,13.16,16.44,13.57,18.86,19.66,14.91,33.42,28.23,26.12,20.77,23.35,17.9,16.11,31.12,33.32,25.69,25.56,19.84,20.58,15.65,13.09,12.63,13.11,13.16
South Africa,WUI,12826.97,14036.94,14326.84,13994.63,14116.76,12877.17,15711.72,14918.91,13605.0,16080.32,13974.32,12467.29,13709.51,11730.96,14483.21,14525.91,12745.87,13256.69,12943.17,13841.78,14532.99,13059.04,14065.57,13742.63,14421.22,15644.23,16127.06,14742.34,16075.88,16742.34,19621.82,18218.82,19113.69,25315.06,23764.51,22170.6,23274.25,21872.17,21941.48,23593.38,21355.19,20741.19,18590.66,19159.67,21909.18,22376.54,22771.92,27336.31,24088.85,22924.96,33863.66,30551.2,32886.18,22192.55,18574.57,23726.95,19051.03,18437.45,20484.34,21724.66,29707.97,23832.26,25417.49,27789.54,27165.67,24050.38,33481.0,24511.59,17911.83,22550.07,23529.34,23117.64,22033.8,25434.66,20214.25,26940.26,19697.24,23722.65,22050.81,17744.12,16396.19,16396.19
South Africa,Ratings LC,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
South Africa,Ratings FC,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
South Africa,Pol_Risk,-0.131729558,-0.131729558,-0.131729558,-0.131729558,-0.162092119,-0.162092119,-0.162092119,-0.162092119,0.047030076,0.047030076,0.047030076,0.047030076,0.215346545,0.215346545,0.215346545,0.215346545,0.049528994,0.049528994,0.049528994,0.049528994,-0.11449261,-0.11449261,-0.11449261,-0.11449261,-0.029427003,-0.029427003,-0.029427003,-0.029427003,0.02403157,0.02403157,0.02403157,0.02403157,-0.0253867,-0.0253867,-0.0253867,-0.0253867,-0.046294536,-0.046294536,-0.046294536,-0.046294536,-0.146388963,-0.146388963,-0.146388963,-0.146388963,-0.220544875,-0.220544875,-0.220544875,-0.220544875,-0.149085,-0.149085,-0.149085,-0.149085,-0.284803957,-0.284803957,-0.284803957,-0.284803957,-0.237621993,-0.237621993,-0.237621993,-0.237621993,-0.283249706,-0.283249706,-0.283249706,-0.283249706,-0.252887934,-0.252887934,-0.252887934,-0.252887934,-0.75098139,-0.75098139,-0.75098139,-0.75098139,-0.72211808,-0.72211808,-0.72211808,-0.72211808,-0.72211808,-0.72211808,-0.72211808,-0.72211808,-0.72211808,-0.72211808
South Africa,market_volume_bonds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1364,0.1364,0.1364,0.1364,0.1364,0.1364,0.1945,0.1945,0.1945,0.1945,0.1945,0.1945,0.1945,0.26990000000000003,0.3617,0.4546,0.4546,0.4546,0.4546,0.4546,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.8072999999999999,0.8884,1.0892,1.3523,1.3523,1.6516000000000002,2.7107,2.8058000000000005,3.0435000000000008,3.0435000000000008,3.2703000000000007,3.7282
South Africa,market_volume_loans,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.1518,0.6600999999999999,0.9100999999999999,0.9100999999999999,0.9100999999999999,0.9100999999999999,1.3692,1.3692,1.3692,1.3692,1.3692,1.3692,1.4721,1.4721,1.6978,4.0985,4.0985,4.0985,4.0985,4.0985,4.7345,4.7345,4.734499999999999,4.742099999999999,4.742099999999999,6.242099999999999,6.242099999999999,6.242099999999999,7.139599999999999,7.291099999999999,7.3191,7.3191,7.499099999999999,8.216899999999999,8.2169,8.3069,8.3069,8.5319,8.531900000000002,9.131900000000002,9.131900000000002,9.706100000000003,10.4236,10.4236,11.9421,12.5619,13.1439,13.743400000000001,15.222999999999999,15.9723,17.0355
South Africa,Fin_dev,0.345332056283951,0.345332056283951,0.345332056283951,0.345332056283951,0.374524414539337,0.374524414539337,0.374524414539337,0.374524414539337,0.400166392326355,0.400166392326355,0.400166392326355,0.400166392326355,0.442910879850388,0.442910879850388,0.442910879850388,0.442910879850388,0.469889134168625,0.469889134168625,0.469889134168625,0.469889134168625,0.470116585493088,0.470116585493088,0.470116585493088,0.470116585493088,0.432353496551514,0.432353496551514,0.432353496551514,0.432353496551514,0.40332356095314,0.40332356095314,0.40332356095314,0.40332356095314,0.402028262615204,0.402028262615204,0.402028262615204,0.402028262615204,0.417848914861679,0.417848914861679,0.417848914861679,0.417848914861679,0.430953919887543,0.430953919887543,0.430953919887543,0.430953919887543,0.462852537631989,0.462852537631989,0.462852537631989,0.462852537631989,0.496007204055786,0.496007204055786,0.496007204055786,0.496007204055786,0.512811839580536,0.512811839580536,0.512811839580536,0.512811839580536,0.53179806470871,0.53179806470871,0.53179806470871,0.53179806470871,0.532748639583588,0.532748639583588,0.532748639583588,0.532748639583588,0.513241291046143,0.513241291046143,0.513241291046143,0.513241291046143,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716,0.492002218961716
South Africa,Fin_depth,112.820913420211,112.820913420211,112.820913420211,112.820913420211,122.283168033262,122.283168033262,122.283168033262,122.283168033262,139.007367744321,139.007367744321,139.007367744321,139.007367744321,142.422045511185,142.422045511185,142.422045511185,142.422045511185,125.955880255506,125.955880255506,125.955880255506,125.955880255506,121.094546324717,121.094546324717,121.094546324717,121.094546324717,124.093899905646,124.093899905646,124.093899905646,124.093899905646,118.970675992703,118.970675992703,118.970675992703,118.970675992703,125.167785450237,125.167785450237,125.167785450237,125.167785450237,127.029272479725,127.029272479725,127.029272479725,127.029272479725,128.838374779653,128.838374779653,128.838374779653,128.838374779653,127.203244242731,127.203244242731,127.203244242731,127.203244242731,124.360496111764,124.360496111764,124.360496111764,124.360496111764,127.030283858454,127.030283858454,127.030283858454,127.030283858454,118.380857963487,118.380857963487,118.380857963487,118.380857963487,117.185556861489,117.185556861489,117.185556861489,117.185556861489,108.952583985967,108.952583985967,108.952583985967,108.952583985967,93.1672123451215,93.1672123451215,93.1672123451215,93.1672123451215,92.1800552382856,92.1800552382856,92.1800552382856,92.1800552382856,92.1800552382856,92.1800552382856,92.1800552382856,92.1800552382856,92.1800552382856,92.1800552382856
Indonesia,Interest rate,6.11,6.31,6.61,6.71,6.93,7.19,8.51,11.75,12.19,11.7,11.05,9.71,8.52,7.87,7.44,7.42,8.103703889,9.139762857000001,10.58809905,12.171017,9.4439705,7.672518182,6.982196316,7.121944286000001,7.070455455,6.926274286,6.933375262999999,6.636912857,6.868548696,7.13548,6.2953,5.32352381,4.202152381,4.620209524,4.9212,4.937755556,4.900222105,5.165602105,6.975102381,7.7067905,8.092905499999999,8.149955237999999,8.109305909,7.180389524,6.805414545,6.941506667000001,7.74307381,8.7066145,7.027694286,7.043247273,7.134290952000001,7.2072685,6.858244091,6.887291875,5.378636316000001,5.378411053,5.323601905,7.102219286,7.138178947,7.69,7.23,7.11,6.04,5.5,5.02,4.81,4.31,4.06,3.76,3.75,3.75,3.75,3.75,3.75,4.48,6.4,6.77,6.75,6.74,6.95,6.93,6.93
Indonesia,GDP Growth,5,5,5,5,5.7,5.7,5.7,5.7,5.5,5.5,5.5,5.5,6.3,6.3,6.3,6.3,7.4,7.4,7.4,7.4,4.7,4.7,4.7,4.7,6.4,6.4,6.4,6.4,6.2,6.2,6.2,6.2,6,6,6,6,5.6,5.6,5.6,5.6,5,5,5,5,4.9,4.9,4.9,4.9,5,5,5,5,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,5,5,5,5,-2.1,-2.1,-2.1,-2.1,3.7,3.7,3.7,3.7,5.3,5.3,5.3,5.3,5,5,5,5,5,5
Indonesia,GDP per cap,1279.721,1279.721,1279.721,1279.721,1404.348,1404.348,1404.348,1404.348,1765.794,1765.794,1765.794,1765.794,2064.003,2064.003,2064.003,2064.003,2416.785,2416.785,2416.785,2416.785,2469.384,2469.384,2469.384,2469.384,3177.453,3177.453,3177.453,3177.453,3690.097,3690.097,3690.097,3690.097,3739.917,3739.917,3739.917,3739.917,3667.435,3667.435,3667.435,3667.435,3532.669,3532.669,3532.669,3532.669,3368.134,3368.134,3368.134,3368.134,3604.99,3604.99,3604.99,3604.99,3885.967,3885.967,3885.967,3885.967,3945.583,3945.583,3945.583,3945.583,4192.768,4192.768,4192.768,4192.768,3919.465,3919.465,3919.465,3919.465,4358.187,4358.187,4358.187,4358.187,4799.1,4799.1,4799.1,4799.1,4942.361,4942.361,4942.361,4942.361,5270.975,5270.975
Indonesia,FX_long,0.06083924532051629,0.060795340738084826,0.05576113648571383,0.05312965522223822,0.04512084946897503,0.0451818933651809,0.04375550934034336,0.041940129367593754,0.04160781282302438,0.04071232671755804,0.03768756998582129,0.025946325781855878,0.024121164441991874,0.023145368023487208,0.022000437849672164,0.021574332581776875,0.021430085612030872,0.02182307907947469,0.02069687812745411,0.020587516448716148,0.03448646343141391,0.03538399181477719,0.03640710874424091,0.03671588664594797,0.03652639211616414,0.036504368866707056,0.036474088422026735,0.03607884027069255,0.03549781803886483,0.03555591413867709,0.03474637938522795,0.034789969183725934,0.03504430812098267,0.03507223551391168,0.03507663869974753,0.03469700813804056,0.03445011526234876,0.03420920739120596,0.034210106733984,0.035930015687837644,0.024562574849769363,0.02418508130759241,0.021759547747488946,0.02167707566493486,0.02163569813137991,0.02139138134650573,0.02130941579754635,0.02188924441328498,0.024193430849230514,0.024317871968967297,0.024870600046585725,0.024999853287339294,0.024994167617076173,0.02502123510591151,0.024585658417455112,0.0245944977382711,0.024692168901533272,0.024754646319141475,0.024954975355313595,0.022585415609180946,0.02263019773027168,0.021423005496339347,0.021308134109113166,0.02032490248172518,0.02038362627186338,0.0273065736443992,0.0295599776565569,0.028901724395909448,0.027827629636467642,0.027634194055504924,0.027119386501615633,0.026894475192612576,0.026478108567181174,0.026478226757390356,0.026610552187702363,0.026775479236654118,0.027635714906645813,0.027683613179373907,0.02757691022181592,0.02752758264006821,0.026560134161637928,0.02652026126802745
Indonesia,FX_short,0.018131720360972256,0.018936856233675126,0.019370704124014454,0.021419757439220703,0.023356761981027544,0.023597406311863852,0.017672313954426127,0.016616352011161496,0.022674125987640764,0.02236968040066111,0.02737351734746831,0.02426719177242591,0.021511110856173816,0.020657608106207738,0.015912333540925725,0.018006152705149887,0.019190823452122783,0.021183431665774608,0.01808309306565522,0.015759950780842674,0.06193867739092005,0.0633144336247183,0.06995851997580689,0.07151711317806027,0.03061955067423672,0.022569865374643523,0.015583481388717638,0.010881732367706214,0.011892104397021552,0.012558113258949743,0.011336384486961927,0.013763696739723176,0.0175593294126992,0.015314386570446951,0.017362710047242984,0.015653479455736436,0.01134962823852579,0.011481484260144226,0.004351818888567272,0.02222095094930829,0.028824060473955828,0.03551346973105558,0.035608162901658524,0.03178456508736173,0.025069054168281906,0.01786630044829186,0.01823851346273393,0.015696647358757462,0.028326806680582385,0.03008135715800857,0.031935985029645196,0.026190712667854447,0.021474427771381994,0.019310263403597414,0.01426915134035754,0.01168087236543761,0.0048027916808316105,0.007483312901740894,0.010695060253802895,0.011368200154043563,0.024103738308967747,0.023708881282946428,0.02260230900832402,0.021617773824943506,0.011294674719186108,0.04184217042659685,0.04979488762639613,0.05039982261994473,0.051393946761436035,0.02907036645314303,0.018265629906679355,0.015046048150625293,0.010420839615964607,0.007360638009040449,0.008215828593493702,0.009697146712505137,0.018277949041237883,0.019416982044540874,0.020097050076890177,0.01958723127548656,0.017078462565653256,0.015652052655116506
Indonesia,Exchange_rate,8441.0,8587.0,9415.0,9170.0,9165.0,9480.0,9713.0,10310.0,9395.0,9075.0,9300.0,9235.0,9090.0,9118.0,9054.0,9137.0,9291.0,9217.0,9225.0,9378.0,11355.0,11575.0,10225.0,9681.0,9365.0,9115.0,9083.0,8924.0,9057.0,8709.0,8597.0,8823.0,9000.0,9180.0,9480.0,9588.0,9698.0,9719.0,9929.0,11613.0,12226.0,11404.0,11969.0,12212.0,12625.0,13084.0,13332.0,14657.0,13846.0,13276.0,13180.0,12998.0,13343.0,13321.0,13319.0,13492.0,13413.0,13756.0,14404.0,14929.0,14072.0,14244.0,14141.0,14174.0,13662.0,16367.005,14302.0,14918.0,14084.0,14572.0,14496.0,14307.005,14381.005,14349.005,14848.0,15247.0,14979.0,15062.0,15026.0,15526.0,15610.81864,15702.61111
Indonesia,Exchange_rate_EUR,0.799904119,0.829705987,0.817877315,0.771960957,0.763091482,0.794589826,0.820007598,0.840788753,0.831325925,0.795617709,0.784593759,0.77525149,0.762709423,0.741796455,0.727338573,0.690097257,0.667464311,0.640181057,0.666884717,0.761399275,0.768604545,0.734309885,0.699093544,0.67719372,0.722664286,0.78697619,0.773787879,0.736745718,0.731408247,0.69478355,0.708233264,0.742209957,0.762537518,0.779816425,0.799138274,0.770532624,0.757865873,0.765691004,0.754941273,0.734692483,0.729664747,0.729257504,0.754988834,0.800869478,0.888312818,0.904120108,0.899525336,0.913848314,0.907330711,0.885569055,0.896160022,0.92806632,0.938476221,0.909275285,0.851432954,0.849244235,0.813750682,0.839484382,0.859573257,0.876489619,0.880772063,0.889747068,0.899665686,0.903208668,0.907842688,0.908271645,0.855181146,0.838870803,0.829643908,0.82966184,0.848374697,0.874533127,0.890736483,0.939237677,0.993248951,0.980306984,0.932133756,0.918537961,0.919336211,0.929333442,0.921314907,0.928977744
Indonesia,Exchange_rate_JPY,0.009587728,0.009226795,0.009009009,0.009604303,0.009315324,0.009057971,0.008837826,0.008476731,0.008517888,0.008699435,0.008488964,0.008406894,0.008499788,0.008114907,0.008691873,0.00877193,0.00999001,0.009398496,0.009587728,0.011019284,0.01019368,0.010422095,0.011139579,0.010862481,0.010723861,0.011286682,0.011990408,0.012277471,0.012029352,0.012388503,0.013049719,0.012866701,0.012172855,0.01261034,0.012891582,0.011554015,0.010621349,0.010189525,0.010230179,0.009496676,0.009722897,0.009871668,0.009143275,0.008289125,0.008325701,0.008166599,0.008336807,0.008298755,0.008878629,0.009718173,0.009893154,0.008561644,0.008924587,0.008933357,0.008876265,0.008857396,0.009417083,0.009053871,0.008812902,0.009022828,0.009015507,0.009286776,0.009263548,0.009164223,0.009199632,0.009283327,0.009452689,0.009649715,0.009033424,0.009049774,0.008935752,0.008755801,0.008169935,0.007319037,0.00690894,0.007538636,0.007491759,0.006902264,0.006691649,1.006691649,2.006691649,3.006691649
Indonesia,Delta_Interest_US,5.11,5.31,5.3500000000000005,4.95,4.65,4.4,5.25,7.970000000000001,7.8999999999999995,6.909999999999999,5.8100000000000005,4.460000000000001,3.2699999999999996,2.62,2.1800000000000006,2.66,4.163703889000001,6.8597628570000015,8.57809905,11.201017,9.2939705,7.522518182,6.822196315999999,7.0019442860000005,6.960455455,6.726274286,6.753375263,6.446912857,6.6985486960000005,7.035480000000001,6.2253,5.25352381,4.122152381,4.480209524,4.7612,4.777755556,4.760222105,5.015602104999999,6.885102381,7.6167905000000005,8.022905499999998,8.059955237999999,8.019305909,7.090389524,6.695414544999999,6.821506667000001,7.61307381,8.586614500000001,6.687694286,6.673247273,6.744290952000001,6.807268499999999,6.208244091,5.9872918749999995,4.228636316000001,4.228411053,3.913601905,5.412219286000001,5.228178947,5.5,4.83,4.69,3.64,3.67,3.4699999999999998,4.76,4.22,3.9699999999999998,3.67,3.68,3.65,3.67,3.67,3.42,2.8000000000000007,3.3200000000000003,2.119999999999999,1.67,1.4100000000000001,1.62,1.5999999999999996,1.5999999999999996
Indonesia,Delta_Interest_EU,3.1100000000000003,3.3099999999999996,3.6100000000000003,3.71,3.9299999999999997,4.19,5.51,8.5,8.69,7.949999999999999,7.050000000000001,5.210000000000001,3.7699999999999996,2.87,2.4400000000000004,2.42,3.103703889,4.139762857000001,5.33809905,9.171017,6.943970500000001,5.922518182,5.232196316,5.371944286000001,5.320455455,5.176274286,5.183375262999999,4.886912857,5.118548696,5.13548,4.0453,3.57352381,2.4521523810000003,2.870209524,3.4212,3.437755556,3.400222105,4.165602105,5.975102381,6.9567905,7.342905499999999,7.749955237999998,7.809305909,6.880389524,6.505414545,6.641506667000002,7.4430738100000005,8.4066145,6.777694286,6.793247273,6.884290952000001,6.9572685,6.608244091,6.637291875,5.128636316000001,5.128411053,5.073601905,6.852219286,6.888178947,7.44,6.98,6.86,5.79,5.25,4.77,4.56,4.06,3.8099999999999996,3.51,3.5,3.5,3.5,3.5,3.5,2.9800000000000004,3.6500000000000004,3.0199999999999996,2.75,2.49,2.2,2.1799999999999997,2.1799999999999997
Indonesia,Delta_Interest_JPY,6.010000000000001,6.21,6.510000000000001,6.61,6.83,7.090000000000001,8.41,11.65,12.09,11.6,10.65,9.31,7.77,7.12,6.69,6.67,7.353703889,8.389762857000001,9.83809905,11.871017,9.1439705,7.372518182,6.682196316,6.821944286000001,6.7704554550000005,6.626274286,6.633375263,6.336912857000001,6.568548696000001,6.8354800000000004,5.9953,5.02352381,3.9021523810000005,4.320209524,4.6212,4.637755556,4.600222105,4.865602105,6.675102381,7.4067905000000005,7.792905499999999,7.849955237999999,7.809305909,6.880389524,6.505414545,6.641506667000002,7.4430738100000005,8.4066145,6.727694286,6.743247273000001,6.834290952000001,6.9072685,6.558244091000001,6.587291875,5.078636316000001,5.078411053,5.0236019050000005,6.802219286000001,6.838178947,7.390000000000001,6.930000000000001,6.8100000000000005,5.74,5.2,4.72,4.51,4.01,3.76,3.46,3.45,3.45,3.45,3.45,3.45,4.180000000000001,6.1000000000000005,6.47,6.45,6.44,6.65,6.63,6.63
